4903333066254,Koala Chocolat,"Huile végétale, farine de _blé_, sucre, _lactose_, cacao, fécule, _lait_ entier en poudre, _œuf_, sucre inverti, sel, levure industrielle, pigment de caramel, arômes, émulsifiant (_soja_), vitamine E.",https://static.openfoodfacts.org/images/products/490/333/306/6254/front_fr.23.400.jpg
4902179018977,まろやかいちご＆ミルク,砂糖、牛乳、全粉乳、いちご果汁、脱脂粉乳、ココナッツオイル、デキストリン、塩化Na／香料、乳化剤、ビタミンC、カルミン酸色素、甘味料（ステビア）,https://static.openfoodfacts.org/images/products/490/217/901/8977/front_ja.9.400.jpg
5410046005771,りんごコンポート,"Pomme épluchées et étrognées (90%), sucre (10%), correcteur d'acidité : acide citrique, antioxydant : acide ascorbique",https://static.openfoodfacts.org/images/products/541/004/600/5771/front_fr.6.400.jpg
3165958535015,Filets de Maquereaux Sauce Escabèche 169 gr,"Filets de maquereaux (56 %), eau, vinaigre d'alcool (8 %), huile végétale, oignon (2 %), concentré de tomate (1,8 %), échalote, ail, sel, persil, arômes, épaississant : gomme guar, colorant : extrait de paprika.",https://static.openfoodfacts.org/images/products/316/595/853/5015/front_fr.26.400.jpg
3011360006325,Soupe passée poireaux et légumes variés,"légumes : 78% (pomme de terre, oignon, poireau : 16%, céleri, carotte), matière grasse végétale, sel, fructose, extrait de levure, protéines de lait, arômes (dont blé), curcuma E100.",https://static.openfoodfacts.org/images/products/301/136/000/6325/front_fr.8.400.jpg
3019080067015,Thon entier au naturel,"_Thon_ albacore, eau, sel.",https://static.openfoodfacts.org/images/products/301/908/006/7015/front_fr.52.400.jpg
3011360031914,Bouillon de poule,"sel, fécule de pomme de terre, graisse végétale (palme, palme totalement hydrogénée), exhausteurs de gout : glutamate de sodium, inosinate de sodium et guanylate de sodium, sucre, arômes, huile d'olive vierge extra, graisse de poule (antioxydant : extrait de romarin), oignon : 1%, viande de poule : 1%, extrait de levure, épice et aromates (graine de _céleri_ : 0,3%, ail, persil : 0,1%, curcuma), caramel, maltodextrine",https://static.openfoodfacts.org/images/products/301/136/003/1914/front_fr.34.400.jpg
3263670297812,Filets de maquereaux,"fi!ets de maquereaux 56%, eau, moutarde de Dijon (Eau, graines de moutarde, vzgre d'a!ccd, vin blanc, sel, acidifiant : adde cifique) 13%, huile de toumesol, vzgres d'a!cul ' t de vin, wcre, vin blanc, sel, amidon transformé de mais, épices et plante aromatique, épaississants : gommes guar et xanthane, arôme naturels",https://static.openfoodfacts.org/images/products/326/367/029/7812/front_fr.4.400.jpg
3263670237719,Filets de maquereaux (sauce moutarde de Dijon) Bio,"Filets de maquereaux 56 %, eau, _moutarde*_ de Dijon 12 % (vinaigre d'alcool*, graines de _moutarde*_, eau, sel marin), huile de tournesol* désodorisé vapeur, vinaigre d'alcool*, sucre roux de canne*, sel, amidon de manioc*, plante aromatique et épices* (ail*, poivre noir*, curcuma*), épaississants : farine de graines de guar et gomme de xanthane*.    *30 % des ingrédients d'origine agricole sont issus de l'agriculture biologique.",https://static.openfoodfacts.org/images/products/326/367/023/7719/front_fr.11.400.jpg
3019081239640,Thon entier - albacore,"_Thon_, eau, sel.",https://static.openfoodfacts.org/images/products/301/908/123/9640/front_fr.23.400.jpg
3263670014457,Sardines de Bretagne à la sauce tomate à l'huile d'olive issue de l'agriculture bio,"Sardines (65%), eau, concentré de tomate* (10%), huile d'olive vierge extra* (3%), sel, sucre de canne roux*. - *ingrédients d'origine agricole issus de l'agriculture biologique (100%)",https://static.openfoodfacts.org/images/products/326/367/001/4457/front_fr.6.400.jpg
3165950217797,Rillettes de thon tomate,"_Thon_ (50 %), huile de maïs, eau, tomates (8 %), amidon de riz, tomates séchées (2 %), arômes, protéines de _lait_, câpres, épaississant : farine de graines de caroube, sel, gélifiant : agar-agar, origan, piment.",https://static.openfoodfacts.org/images/products/316/595/021/7797/front_fr.10.400.jpg
3292483220243,"Sirop de sapin, garanti pur sucre, la bouteille de","sucre, eau, arôme naturel de sapin, colorant : E102*, E131.",https://static.openfoodfacts.org/images/products/329/248/322/0243/front_fr.7.400.jpg
3038359002649,Le Basmati du Penjab,Riz basmati long grain naturellement parfumé.,https://static.openfoodfacts.org/images/products/303/835/900/2649/front_fr.15.400.jpg
3017490000813,Le Thaï du plateau de L'I-San,Riz thaï long grain naturellement parfumé.,https://static.openfoodfacts.org/images/products/301/749/000/0813/front_fr.5.400.jpg
7610849679232,Conchiglie Rigate d'Épeautre Bio,"Farine d'_épeautre_ bio (Suisse, Europe, Amérique du Nord).",https://static.openfoodfacts.org/images/products/761/084/967/9232/front_fr.15.400.jpg
7610849679096,Penne Rigate Pâtes à la farine d'épeautre,"farine d'épeautre bio (Suisse, Europe, Amérique du Nord).",https://static.openfoodfacts.org/images/products/761/084/967/9096/front_fr.24.400.jpg
3428274050113,Lait Bio Demi-Écrémé,Lait demi-écrémé stérilisé UHT issu de l'agriculture biologique.,https://static.openfoodfacts.org/images/products/342/827/405/0113/front_fr.4.400.jpg
3760122961999,Palmiers allongés aux pépites de framboises,"2 cuillères à soupe de farine de _blé_, une noix de _beurre_ frais (30 %), une cuillère à soupe de sucre, deux cuillères à café de framboise en poudre (1 %), une poignée de pépites de framboise (1 %), un soupçon d'arôme naturel de framboise (1 %), une pincée de sel, et un soupçon de l'incontournable poudre à lever (carbonate de sodium).",https://static.openfoodfacts.org/images/products/376/012/296/1999/front_fr.42.400.jpg
3265266075026,Sirop de menthe verte,"Sucre, eau, arôme naturel de menthe, arôme, colorant : bleu brillant FCF.",https://static.openfoodfacts.org/images/products/326/526/607/5026/front_fr.13.400.jpg
7613331303936,Sucre glace,Sucre,https://static.openfoodfacts.org/images/products/761/333/130/3936/front_fr.26.400.jpg
30000117,Le Pâté Hénaff,"Viande de porc (91 %) dont jambon (20 %), fumet, foie de porc (1,5 %), sel de mer, épices",https://static.openfoodfacts.org/images/products/30000117/front_fr.74.400.jpg
3368952805010,Olives à la Mexicaine,"0lives vertes et noires 47 %, eau, petits épis de maïs 6%, sauce mexicaine 3,5% [piments (SULFITES), huile de tournesol, épices, huile d'olive vierge extra)], poivrons 3,5%, sel, vinaigre d'alcool, acidifiant : acide lactique, antioxydant : acide ascorbique. Traces éventuelles de lupin, poisson et fruits à coque.",https://static.openfoodfacts.org/images/products/336/895/280/5010/front_fr.30.400.jpg
3229820181950,Fourrés Chocolat lait Bio,"Farine de _blé_* 39%, chocolat au _lait_* 25% (sucre de canne* roux non raffiné 10%, beurre de cacao*, _lait_ entier* en poudre, pâte de cacao*), sucre de canne* roux non raffiné 16%, farine complète de _blé_* 15%, huile de tournesol oléique*, arôme naturel de vanille, _lait_ écrémé* en poudre, sel de mer non raffiné, extrait d'algue, poudres à lever : carbonates d'ammonium, carbonates de sodium ; épaississant : gomme d'acacia* ; antioxydant : extrait de romarin*.  * Ingrédients biologiques",https://static.openfoodfacts.org/images/products/322/982/018/1950/front_fr.43.400.jpg
24000001669,Tranches d'Ananas : au Jus,"ananas, jus d'ananas",https://static.openfoodfacts.org/images/products/002/400/000/1669/front_fr.4.400.jpg
3038352880206,"Le Ravioli (Pur Bœuf, Farce au Bœuf)","SAUCE [eau, concentré de tomates 6 %, légumes (oignons, carottes), viande de bœuf, huile de colza, sel, sucre, amidon transformé de maïs, arôme (dont _lait_), arôme de fumée, aromate, vitamine (B1, B2)].  PÂTES (semoule de _blé_ dur, eau, blanc d'_œuf_).  FARCE [viande de bœuf 4 %, chapelure (farine de _blé_, sel, huile de colza, levure, paprika), légumes (carottes, oignons), sel].  Viande de bœuf mise en oeuvre : 7,5 % du poids net total.",https://static.openfoodfacts.org/images/products/303/835/288/0206/front_fr.42.400.jpg
